"Run Fondo";"nom_fondo";"fecha";"nemotecnico_instrumento";"nombre_emisor";"codigo_pais_emisor";"tipo_instrumentos";"fecha_vencimiento";"situacion_instrumento";"clasificacion_riesgo";"nombre_grupo_empresarial";"cantidad_unidades";"tipo_unidades";"valor_tipo_instrumento";"codigo_valorizacion";"base_tasa";"tipo_interes";"valorizacion_al_cierre";"codigo_moneda_liquidacion";"codigo_pais_transaccion";"porcentaje_capital_emisor";"porcentaje_total_activos_emisor";"porcentaje_total_activos_fondo"
"8206";ACC. LATINOAMERICANA;2023-01-31;WALMEX* MM;WALMART DE MEXICO-SER V;MX;ACE;;"1";NA;WALMART DE MEXICO-SER V;9474.00;CA;3154.46;"3";0;NA;29885;MXN;CL;0.000;0.000;0.818
"8206";ACC. LATINOAMERICANA;2023-01-31;XP US;XP INC - CLASS A;US;ACE;;"1";NA;XP INC - CLASS A;46.00;CA;14332.26;"3";0;NA;659;PROM;US;0.000;0.000;0.018
"8206";ACC. LATINOAMERICANA;2023-01-31;ZAMP3 BZ;BK BRASIL OPERACAO E ASSESSO;BR;ACE;;"1";NA;BK BRASIL OPERACAO E ASSESSO;9426.00;CA;861.27;"3";0;NA;8118;BRL;CL;0.000;0.000;0.222
"8247";ACCIONES LATAM;2023-01-31;EASCLEA;EUROAMERICA AM SICAV;LU;CFME;;"1";NA;NA;31788.24;CU;61093.11;"3";0;NA;1942042;PROM;LU;8.417;0.000;18.713
"8247";ACCIONES LATAM;2023-01-31;PBR;PETROBRAS;BR;ADR;;"1";NA;NA;59684.00;CA;9329.65;"3";0;NA;556831;PROM;BR;0.000;0.000;5.365
"8247";ACCIONES LATAM;2023-01-31;VALE;CIA VALE DO RIO DOCE;BR;ADR;;"1";NA;NA;80818.00;CA;15023.95;"3";0;NA;1214206;PROM;BR;0.000;0.000;11.700
"8247";ACCIONES LATAM;2023-01-31;BBAS3 BZ EQUITY;GRAN BRETANA;BR;ACE;;"1";NA;NA;11478.00;CA;6431.84;"3";0;NA;73825;PROM;BR;0.000;0.000;0.711
"8247";ACCIONES LATAM;2023-01-31;EAESLEA;EUROAMERICA AM SICAV - ESG LAT;LU;CFME;;"1";NA;NA;30801.51;CU;63160.11;"3";0;NA;1945427;PROM;LU;0.042;0.000;18.745
"8434";AMERICA LATINA;2023-01-31;LULAEBU;BCI AM SICAV LAT EF-BCI US A;LU;CFME;;"1";NA;NA;81368.11;PROM;70294.07;"3";0;NA;5719696;PROM;US;0.036;0.000;97.542
"8482";LATAM;2023-01-31;EWW US Equity;ISHARES MSCI MEXICO CAPPED ETF;US;ETFA;;"1";NA;BLACKROCK GLOBAL FUNDS;1680.00;PROM;46366.74;"3";0;NA;77896;PROM;US;0.008;0.010;5.481
"8482";LATAM;2023-01-31;EWZ US Equity;ISHARE BRAZIL;US;ETFA;;"1";NA;BLACKROCK GLOBAL FUNDS;11050.00;PROM;24401.86;"3";0;NA;269641;PROM;US;0.010;0.004;18.973
"8482";LATAM;2023-01-31;EWZS US Equity;ISHARES MSCI BRASIL SMALL CA;BR;ETFA;;"1";NA;BLACKROCK GLOBAL FUNDS;24200.00;PROM;10431.51;"3";0;NA;252443;PROM;US;0.000;0.208;17.763
"8482";LATAM;2023-01-31;ILF US Equity;ISHARES LATIN AMERICA 40 ETF;US;ETFA;;"1";NA;BLACKROCK GLOBAL FUNDS;11600.00;PROM;20493.05;"3";0;NA;237719;PROM;US;0.054;0.014;16.727
"8482";LATAM;2023-01-31;SUZ US EQUIT;SUZANO SA - SPON ADR;US;ADR;;"1";NA;"000";2400.00;PROM;7383.29;"3";0;NA;17720;PROM;US;0.000;0.000;1.247
"8537";BICE LATAM;2023-01-31;B3SA3 BS;BRASIL BOLSA BALCO;BR;ACE;;"1";NA;NA;108326.00;BRL;2048.07;"3";0;NA;221859;BRL;BR;0.005;0.011;3.195
"8537";BICE LATAM;2023-01-31;BAP US;CREDICORP LTD.;US;ACE;;"1";BBB;NA;390.00;PROM;108014.80;"3";0;NA;42126;PROM;US;0.000;0.000;0.607
"8537";BICE LATAM;2023-01-31;BBAJIOO MM;BANCO DEL BAJIO S.A.;MX;ACE;;"1";NA;NA;24435.00;MXN;3242.99;"3";0;NA;79242;MXN;MX;0.002;0.000;1.141
"8537";BICE LATAM;2023-01-31;BBSE3 BS;BB SEGURIDADE PARTICIPACOES;BR;ACE;;"1";NA;NA;10229.00;BRL;5970.39;"3";0;NA;61071;BRL;BR;0.000;0.000;0.880
"8537";BICE LATAM;2023-01-31;BEEF3 BS;MINERVA SA;BR;ACE;;"1";NA;NA;19453.00;BRL;2210.85;"3";0;NA;43008;BRL;BR;0.000;0.000;0.619
"8537";BICE LATAM;2023-01-31;BIMBOA MM;GRUPO BIMBO;MX;ACE;;"1";NA;NA;10442.00;MXN;4020.91;"3";0;NA;41986;MXN;MX;0.000;0.000;0.605
"8537";BICE LATAM;2023-01-31;CA6979001329;PAN AMERICAN SILVER CORP;CA;ACE;;"1";NA;NA;50.00;CAD;380.04;"3";0;NA;19;CAD;CA;0.000;0.000;0.000
"8537";BICE LATAM;2023-01-31;CCRO3 BS;CCR SA;BR;ACE;;"1";NA;NA;5873.00;BRL;1858.44;"3";0;NA;10915;BRL;BR;0.000;0.000;0.157
"8537";BICE LATAM;2023-01-31;CPFE3 BS;CPFL ENERGIA SA;BR;ACE;;"1";NA;NA;3354.00;BRL;5259.25;"3";0;NA;17640;BRL;BR;0.000;0.000;0.254
"8537";BICE LATAM;2023-01-31;CSAN3 BS;COSAN S.A;BR;ACE;;"1";NA;NA;7398.00;BRL;2639.11;"3";0;NA;19524;BRL;BR;0.000;0.000;0.281
"8537";BICE LATAM;2023-01-31;EGIE3 BS;ENGIE BRASIL ENERGIA SA;BR;ACE;;"1";NA;NA;6386.00;BRL;6218.50;"3";0;NA;39711;BRL;BR;0.000;0.000;0.572
"8537";BICE LATAM;2023-01-31;EQTL3 BS;EQUATORIAL ENERGIA ON;BR;ACE;;"1";NA;NA;8496.00;BRL;4428.01;"3";0;NA;37620;BRL;BR;0.000;0.000;0.542
"8537";BICE LATAM;2023-01-31;FUNO11 MM;FIBRA UNO ADMINISTRACION S.A.;MX;ACE;;"1";NA;NA;14478.00;MXN;1090.55;"3";0;NA;15789;MXN;MX;0.000;0.000;0.227
"8537";BICE LATAM;2023-01-31;ASURB MM;GRUPO AEROPORTUARIOSURESTE;MX;ACE;;"1";NA;NA;2311.00;MXN;21872.94;"3";0;NA;50548;MXN;MX;0.001;0.000;0.728
"8537";BICE LATAM;2023-01-31;AXL CN;ARROW EXPLORATION CORP;CA;ACE;;"1";NA;NA;2664.00;CAD;182.48;"3";0;NA;486;CAD;CA;0.004;0.000;0.007
"8537";BICE LATAM;2023-01-31;GAPB MM;GRUPO AEROPORT DEL PACIFICO SA;MX;ACE;;"1";NA;NA;7175.00;MXN;13902.97;"3";0;NA;99754;MXN;MX;0.002;0.000;1.437
"8537";BICE LATAM;2023-01-31;GCARSOA1 MM;GRUPO CARSO;MX;ACE;;"1";NA;NA;10181.00;MXN;4076.50;"3";0;NA;41503;MXN;MX;0.000;0.000;0.598
"8537";BICE LATAM;2023-01-31;GCC* MM;GRUPO CEMENTOS CHIHUAHUA-B;MX;ACE;;"1";BBB;NA;5391.00;MXN;6460.74;"3";0;NA;34830;MXN;MX;0.002;0.000;0.502
"8537";BICE LATAM;2023-01-31;GFNORTEO MM;GRUPO FINANCIERO BANORTE;MX;ACE;;"1";NA;NA;41437.00;MXN;6679.70;"3";0;NA;276787;MXN;MX;0.001;0.000;3.986
"8537";BICE LATAM;2023-01-31;GGB US;GERDAU S.A;BR;ADR;;"1";NA;NA;16368.00;PROM;5227.82;"3";0;NA;85569;PROM;BR;0.000;0.057;1.232
"8537";BICE LATAM;2023-01-31;GMEXICOBMM;GRUPO MINERO MEXICO S.A.;MX;ACE;;"1";NA;NA;31627.00;MXN;3581.27;"3";0;NA;113265;MXN;MX;0.000;0.000;1.631
"8537";BICE LATAM;2023-01-31;GRUMAB MM;GRUMA SAB DE CV;MX;ACE;;"1";BBB;NA;7544.00;MXN;11713.32;"3";0;NA;88365;MXN;MX;0.002;0.000;1.273
"8537";BICE LATAM;2023-01-31;HAPV3 BS;HAPVIDA PARTICIPACOES E INVE;BR;ACE;;"1";NA;NA;26897.00;BRL;813.86;"3";0;NA;21890;BRL;BR;0.000;0.000;0.315
"8537";BICE LATAM;2023-01-31;HYPE3 BS;HYPERA SA;BR;ACE;;"1";NA;NA;5943.00;BRL;7332.61;"3";0;NA;43578;BRL;BR;0.000;0.000;0.628
"8537";BICE LATAM;2023-01-31;ITSA4 BS;ITAUSA SA;BR;ACE;;"1";NA;NA;64419.00;PROM;1348.00;"3";0;NA;86837;PROM;BR;0.000;0.000;1.251
"8537";BICE LATAM;2023-01-31;ITUB US;ITAU UNIBANCO BANCO MULTIPLO;BR;ADR;;"1";NA;NA;88687.00;PROM;4005.31;"3";0;NA;355219;PROM;BR;0.000;0.000;5.116
"8537";BICE LATAM;2023-01-31;KLBN11 BS;KLABIN SA;BR;ACE;;"1";NA;NA;2190.00;BRL;3056.31;"3";0;NA;6693;BRL;BR;0.000;0.000;0.096
"8537";BICE LATAM;2023-01-31;KOFUBL MM;COCA-COLA FEMSA S.A.;MX;ACE;;"1";A;NA;14954.00;MXN;6126.73;"3";0;NA;91619;MXN;MX;0.003;0.000;1.319
"8537";BICE LATAM;2023-01-31;LASITEB1 MM;SITIOS LATINOAMERICA SAB DE;MX;ACE;;"1";NA;NA;15900.00;MXN;372.50;"3";0;NA;5923;MXN;MX;0.000;0.000;0.085
"8537";BICE LATAM;2023-01-31;LREN3 BS;LOJAS RENNER S.A.;BR;ACE;;"1";NA;NA;19240.00;BRL;3418.20;"3";0;NA;65766;BRL;BR;0.000;0.000;0.947
"8537";BICE LATAM;2023-01-31;MGLU3 BS;MAGAZINE LUIZA SA;BR;ACE;;"1";NA;NA;44287.00;BRL;700.07;"3";0;NA;31004;BRL;BR;0.003;0.002;0.446
"8537";BICE LATAM;2023-01-31;NTCO3 BS;NATURA &CO HOLDING S.A.;BR;ACE;;"1";NA;NA;13069.00;BRL;2299.34;"3";0;NA;30050;BRL;BR;0.000;0.000;0.433
"8537";BICE LATAM;2023-01-31;PBR US;PETROLEO BRASILEIRO S.A;BR;ADR;;"1";NA;NA;57174.00;PROM;9329.65;"3";0;NA;533413;PROM;BR;0.000;0.356;7.682
"8537";BICE LATAM;2023-01-31;PRIO3 BS;PETRO RIO SA;BR;ACE;;"1";NA;NA;20723.00;BRL;6653.08;"3";0;NA;137872;BRL;BR;0.000;0.000;1.986
"8537";BICE LATAM;2023-01-31;RA MM;REGIONAL SAB DE CV;MX;ACE;;"1";NA;NA;8349.00;MXN;6948.28;"3";0;NA;58011;MXN;MX;0.000;0.000;0.835
"8537";BICE LATAM;2023-01-31;RADL3 BS;RAIA DROGASIL SA;BR;ACE;;"1";NA;NA;15642.00;BRL;3923.90;"3";0;NA;61378;BRL;BR;0.000;0.000;0.884
"8537";BICE LATAM;2023-01-31;RAIL3 BS;RUMO SA;BR;ACE;;"1";NA;NA;11734.00;BRL;2904.60;"3";0;NA;34083;BRL;BR;0.000;0.000;0.491
"8537";BICE LATAM;2023-01-31;RDOR3 BS;REDE DOR SAO LUIZ SA;BR;ACE;;"1";NA;NA;23369.00;BRL;5041.17;"3";0;NA;117807;BRL;BR;0.000;0.000;1.697
"8537";BICE LATAM;2023-01-31;RELAPAC1;REFINERIA LA PAMPILLA - RELAPA;PE;ACE;;"1";NA;NA;116742.00;PEN;30.73;"3";0;NA;3587;PEN;PE;0.001;0.000;0.052
"8537";BICE LATAM;2023-01-31;RENT1 BZ;LOCALIZA RENT A CAR;BR;ACE;;"1";NA;NA;69.00;BRL;2765.54;"3";0;NA;191;BRL;BR;0.000;0.000;0.003
"8537";BICE LATAM;2023-01-31;RENT3 BS;LOCALIZA RENT A CAR;BR;ACE;;"1";NA;NA;16192.00;BRL;9356.98;"3";0;NA;151508;BRL;BR;0.002;0.021;2.182
"8537";BICE LATAM;2023-01-31;SCCO US;SOUTHERN COPPER CORP;US;ACE;;"1";BBB;NA;1819.00;PROM;60489.90;"3";0;NA;110031;PROM;US;0.000;0.000;1.585
"8537";BICE LATAM;2023-01-31;TOTS3 BS;TOTVS SA;BR;ACE;;"1";NA;NA;6174.00;BRL;4751.97;"3";0;NA;29339;BRL;BR;0.000;0.000;0.423
"8537";BICE LATAM;2023-01-31;VALE US;CIA VALE DO RIO DOCE;BR;ADR;;"1";NA;NA;59151.00;PROM;15023.95;"3";0;NA;888682;PROM;BR;0.000;0.000;12.798
"8537";BICE LATAM;2023-01-31;VBBR3 BS;VIBRA ENERGIA SA;BR;ACE;;"1";NA;NA;5528.00;BRL;2601.18;"3";0;NA;14379;BRL;BR;0.000;0.000;0.207
"8537";BICE LATAM;2023-01-31;VESTA* MM;CORP. INM. VESTA SAB;MX;ACE;;"1";NA;NA;16171.00;MXN;2199.91;"3";0;NA;35575;MXN;MX;0.003;0.000;0.512
"8537";BICE LATAM;2023-01-31;VIV US;VIVO PARTICIPACOES SA;BR;ADR;;"1";NA;NA;4051.00;PROM;6538.80;"3";0;NA;26489;PROM;BR;0.000;0.000;0.381
"8537";BICE LATAM;2023-01-31;WALMEX* MM;WALMART DE MEXICO S.A. DE C.V.;MX;ACE;;"1";NA;NA;65360.00;MXN;3154.46;"3";0;NA;206176;MXN;MX;0.000;0.000;2.969
"8537";BICE LATAM;2023-01-31;WEGE3 BS;WEG S.A.;BR;ACE;;"1";NA;NA;28969.00;BRL;6043.08;"3";0;NA;175062;BRL;BR;0.000;0.000;2.521
"8537";BICE LATAM;2023-01-31;ABEV US;AMBEV S.A.;BR;ADR;;"1";NA;NA;37033.00;PROM;2139.38;"3";0;NA;79228;PROM;BR;0.000;0.000;1.141
"8537";BICE LATAM;2023-01-31;AMX US;AMERICA MOVIL S.A.;MX;ADR;;"1";AA;NA;19899.00;PROM;16833.58;"3";0;NA;334971;PROM;MX;0.000;0.223;4.824
"8537";BICE LATAM;2023-01-31;BDORY US;BANCO DO BRASIL SA;BR;ADR;;"1";NA;NA;16870.00;PROM;6587.05;"3";0;NA;111124;PROM;BR;0.000;0.000;1.600
"8537";BICE LATAM;2023-01-31;BPAC11 BS;BANCO BTG PACTUAL SA-UNIT;BR;ADR;;"1";NA;NA;7334.00;BRL;3416.62;"3";0;NA;25057;BRL;BR;0.000;0.000;0.361
"8537";BICE LATAM;2023-01-31;CIG US;COMP. ENERGETICA DE MINAS G;BR;ADR;;"1";NA;NA;5202.00;PROM;1801.59;"3";0;NA;9372;PROM;BR;0.000;0.006;0.135
"8537";BICE LATAM;2023-01-31;CX US;CEMEX SAB DE CV;MX;ADR;;"1";BB;NA;14638.00;PROM;4294.86;"3";0;NA;62868;PROM;MX;0.000;0.000;0.905
"8537";BICE LATAM;2023-01-31;EBR US;CENTRAIS ELEC BRAS-SP ADR CM;BR;ADR;;"1";NA;NA;28440.00;PROM;6474.45;"3";0;NA;184133;PROM;BR;0.000;0.000;2.652
"8537";BICE LATAM;2023-01-31;FMX US;FEMSA;MX;ADR;;"1";NA;NA;3473.00;PROM;70615.78;"3";0;NA;245249;PROM;MX;0.000;0.000;3.532
"8537";BICE LATAM;2023-01-31;SBS US;SABESP;BR;ADR;;"1";NA;NA;3438.00;PROM;8855.12;"3";0;NA;30444;PROM;BR;0.000;0.000;0.438
"8537";BICE LATAM;2023-01-31;SUZ US;SUZANO PAPEL E CELULO-SP;BR;ADR;;"1";NA;NA;7410.00;PROM;7383.29;"3";0;NA;54710;PROM;BR;0.000;0.000;0.788
"8537";BICE LATAM;2023-01-31;ASAI US;SENDAS DISTRIBUIDORA SA-W/I;US;ADR;;"1";NA;NA;5424.00;PROM;15514.56;"3";0;NA;84151;PROM;US;0.000;0.000;1.212
"8537";BICE LATAM;2023-01-31;BBD US;BANCO BRADESCO;BR;ADR;;"1";AA;NA;83766.00;PROM;2243.94;"3";0;NA;187966;PROM;BR;0.000;0.125;2.707
"8684";SELECCION LATAM;2023-01-31;AMXL MM EQUITY;AMERICA MOVIL SAB DE C-SER L;MX;ACE;;"1";NA;NA;34761.00;CA;841.71;"3";0;NA;29259;PROM;US;0.000;0.000;1.033
"8684";SELECCION LATAM;2023-01-31;ARZZ3 BZ Equity;AREZZO INDUSTRIA E COMERCIO SA;BR;ACE;;"1";NA;NA;4195.00;CA;13843.43;"3";0;NA;58073;PROM;US;0.004;0.003;2.050
"8684";SELECCION LATAM;2023-01-31;ASURB MM EQUITY;GRUPO AEROPORTUARIO DEL SUREST;MX;ACE;;"1";NA;NA;1787.00;CA;21874.72;"3";0;NA;39090;PROM;US;0.001;0.012;1.380
"8684";SELECCION LATAM;2023-01-31;B3SA3 BZ EQUITY;B3 SA BRASIL BOLSA BALCAO;BR;ACE;;"1";NA;NA;54617.00;CA;2048.07;"3";0;NA;111859;PROM;US;0.001;0.000;3.949
"8684";SELECCION LATAM;2023-01-31;BBAS3 BZ EQUITY;BANCO DO BRASIL S.A;BR;ACE;;"1";NA;NA;24136.00;CA;6431.82;"3";0;NA;155238;PROM;US;0.001;0.000;5.481
"8684";SELECCION LATAM;2023-01-31;BBDC3 BZ EQUITY;BANCO BRADESCO S.A.;BR;ACE;;"1";NA;NA;32603.00;CA;1994.34;"3";0;NA;65021;PROM;US;0.001;0.000;2.296
"8684";SELECCION LATAM;2023-01-31;BBDC4 BZ EQUITY;BANCO BRADESCO S.A.;BR;ACE;;"1";NA;NA;27264.00;CA;2215.58;"3";0;NA;60406;PROM;US;0.001;0.000;2.133
"8684";SELECCION LATAM;2023-01-31;BEEF3 BZ Equity;MINERVA SA;BR;ACE;;"1";NA;NA;37649.00;CA;2210.84;"3";0;NA;83236;PROM;US;0.006;0.001;2.939
"8684";SELECCION LATAM;2023-01-31;CYRE3 BZ EQUITY;CYRELA BRAZIL REALTY S.A EMPRE;BR;ACE;;"1";NA;NA;24457.00;CA;2398.90;"3";0;NA;58670;PROM;US;0.006;0.001;2.071
"8684";SELECCION LATAM;2023-01-31;FEMSAUBD MM EQUITY;FOMENTO ECONOMICO MEXICA-UBD;MX;ACE;;"1";NA;NA;17162.00;CA;7054.48;"3";0;NA;121069;PROM;US;0.001;0.000;4.274
"8684";SELECCION LATAM;2023-01-31;MOVI3 BZ EQUITY;MOVIDA PARTICIPACOES SA;BR;ACE;;"1";NA;NA;22496.00;CA;1193.13;"3";0;NA;26841;PROM;US;0.006;0.000;0.948
"8684";SELECCION LATAM;2023-01-31;NTCO3 BZ EQUITY;NATURA  CO HOLDING SA;BR;ACE;;"1";NA;NA;12378.00;CA;2299.34;"3";0;NA;28461;PROM;US;0.001;0.000;1.005
"8684";SELECCION LATAM;2023-01-31;OMAB MM EQUITY;GRUPO AEROPORTUARIO DEL CENTRO;MX;ACE;;"1";NA;NA;9032.00;CA;7344.04;"3";0;NA;66331;PROM;US;0.003;0.000;2.342
"8684";SELECCION LATAM;2023-01-31;ORBIA* MM EQUITY;MEXICHEM S.A;MX;ACE;;"1";NA;NA;26563.00;CA;1613.28;"3";0;NA;42854;PROM;US;0.001;0.001;1.513
"8684";SELECCION LATAM;2023-01-31;PETR3 BZ EQUITY;PETROLEO BRASILEIRO S.A.;BR;ACE;;"1";NA;NA;18629.00;CA;4655.56;"3";0;NA;86728;PROM;US;0.000;0.000;3.062
"8684";SELECCION LATAM;2023-01-31;PETR4 BZ EQUITY;PETROLEO BRASILEIRO S.A.;BR;ACE;;"1";NA;NA;25906.00;CA;4119.84;"3";0;NA;106729;PROM;US;0.000;0.000;3.768
"8684";SELECCION LATAM;2023-01-31;RA MM EQUITY;BANREGIO GRUPO FINANCIERO S A;MX;ACE;;"1";NA;NA;8527.00;CA;6948.84;"3";0;NA;59253;PROM;US;0.003;0.000;2.092
"8684";SELECCION LATAM;2023-01-31;RAIL3 BZ Equity;RUMO SA;BR;ACE;;"1";NA;NA;27150.00;CA;2904.59;"3";0;NA;78860;PROM;US;0.001;0.000;2.784
"8684";SELECCION LATAM;2023-01-31;VALE3 BZ EQUITY;VALE DO RIO DOCE;BR;ACE;;"1";NA;NA;17197.00;CA;14935.42;"3";0;NA;256844;PROM;US;0.000;0.000;9.068
"8684";SELECCION LATAM;2023-01-31;WEGE3 BZ Equity;WEG SA;BR;ACE;;"1";NA;NA;12426.00;CA;6043.07;"3";0;NA;75091;PROM;US;0.000;0.000;2.651
"8684";SELECCION LATAM;2023-01-31;GCC* MM EQUITY;GRUPO CEMENTO CHIHUAHUA;MX;ACE;;"1";NA;NA;6459.00;CA;6461.26;"3";0;NA;41733;PROM;US;0.002;0.002;1.473
"8684";SELECCION LATAM;2023-01-31;GENTERA* MM EQUITY;GENTERA SAB DE CV;MX;ACE;;"1";NA;NA;82484.00;CA;983.71;"3";0;NA;81140;PROM;US;0.005;0.000;2.865
"8684";SELECCION LATAM;2023-01-31;GFNORTEO MM EQUITY;GRUPO FINANCIERO BANORTE S.A.B;MX;ACE;;"1";NA;NA;31856.00;CA;6680.25;"3";0;NA;212806;PROM;US;0.001;0.000;7.513
"8684";SELECCION LATAM;2023-01-31;GGBR4 BZ EQUITY;METALURGICA GERDAU S.A;BR;ACE;;"1";NA;NA;17995.00;CA;5173.90;"3";0;NA;93104;PROM;US;0.002;0.000;3.287
"8684";SELECCION LATAM;2023-01-31;GLOB US EQUITY;GLOBANT SA;LU;ACE;;"1";NA;NA;244.00;CA;130438.13;"3";0;NA;31827;PROM;US;0.001;0.003;1.124
"8684";SELECCION LATAM;2023-01-31;HYPE3 BZ EQUITY;HYPERA S A;BR;ACE;;"1";NA;NA;9554.00;CA;7332.59;"3";0;NA;70056;PROM;US;0.002;0.000;2.473
"8684";SELECCION LATAM;2023-01-31;IFS PE EQUITY;INTERGOUP FINANCIAL SERVICES C;PE;ACE;;"1";NA;NA;3932.00;CA;19415.32;"3";0;NA;76341;PROM;US;0.003;0.000;2.695
"8684";SELECCION LATAM;2023-01-31;ITSA4 BZ EQUITY;INVESTIMENTOS ITAU S.A.;BR;ACE;;"1";NA;NA;47934.00;CA;1348.00;"3";0;NA;64615;PROM;US;0.001;0.000;2.281
"8684";SELECCION LATAM;2023-01-31;ITUB4 BZ EQUITY;ITAU UNIBANCO HOLDING;BR;ACE;;"1";NA;NA;28937.00;CA;4002.90;"3";0;NA;115832;PROM;US;0.001;0.000;4.090
"8684";SELECCION LATAM;2023-01-31;LASITEB1 MM EQUITY;SITIOS LATINOAMERICA SAB /MXN/;MX;ACE;;"1";NA;NA;2585.00;CA;372.53;"3";0;NA;963;PROM;US;0.000;0.000;0.034
"8684";SELECCION LATAM;2023-01-31;MGLU3 BZ EQUITY;MAGAZINE LUIZA SA;BR;ACE;;"1";NA;NA;26510.00;CA;700.07;"3";0;NA;18559;PROM;US;0.000;0.000;0.655
"8684";SELECCION LATAM;2023-01-31;AMX US EQUITY;AMERICA MOVIL S.A.;MX;ADR;;"1";NA;NA;5599.00;CA;16833.58;"3";0;NA;94251;PROM;US;0.000;0.000;3.328
"8684";SELECCION LATAM;2023-01-31;BBD US EQUITY;BANCO BRADESCO S.A.;BR;ADR;;"1";NA;NA;21142.00;CA;2243.94;"3";0;NA;47441;PROM;US;0.000;0.000;1.675
"8684";SELECCION LATAM;2023-01-31;ALPEKA MM EQUITY;ALPEK SAB DE CV;MX;ACE;;"1";NA;NA;39549.00;CA;1274.55;"3";0;NA;50407;PROM;US;0.002;0.000;1.780
"8684";SELECCION LATAM;2023-01-31;ALSEA* MM EQUITY;ALSEA SAB DECV;MX;ACE;;"1";NA;NA;15073.00;CA;1919.09;"3";0;NA;28926;PROM;US;0.002;0.000;1.021
"8705";LATINOAMERICANO;2023-01-31;CFME FILMX;SICAV LarrainVial Latin Americ;LU;CFME;;"1";NA;NA;213274.37;PROM;100.18;"3";0;NA;21366;PROM;LU;2.508;0.000;84.194
"8705";LATINOAMERICANO;2023-01-31;ETFA EWW;BARCLAYS ISHARES MSCI MEXICO;US;ETFA;;"1";NA;NA;11725.00;PROM;57.65;"3";0;NA;676;PROM;US;0.000;0.000;2.664
"8795";INDEX FUND LATAM;2023-01-31;AMXL MM;AMERICA MOVIL S.A.B. DE C.V.;MX;ACE;;"1";NA;NA;1588636.00;MXN;1.05;"3";0;NA;1668;MXN;MX;0.007;0.002;4.949
"8795";INDEX FUND LATAM;2023-01-31;BAP US;CREDICORP LTD.;PE;ACE;;"1";NA;NA;4399.00;PROM;134.35;"3";0;NA;591;PROM;US;0.002;0.000;1.753
"8795";INDEX FUND LATAM;2023-01-31;CEMEXCPO MM;CEMEX S.A;MX;ACE;;"1";NA;NA;1052981.00;MXN;0.53;"3";0;NA;558;MXN;MX;0.102;0.039;1.656
"8795";INDEX FUND LATAM;2023-01-31;CIB US;BANCOLOMBIA S.A;CO;ADR;;"1";NA;NA;7866.00;PROM;30.26;"3";0;NA;238;PROM;US;0.000;0.000;0.706
"8795";INDEX FUND LATAM;2023-01-31;EC US;ECOPETROL;CO;ADR;;"1";NA;NA;17178.00;PROM;11.35;"3";0;NA;195;PROM;US;0.000;0.000;0.579
"8795";INDEX FUND LATAM;2023-01-31;FEMSAUBD MM;FOMENTO ECONOMICO MEX-SP ADR;MX;ACE;;"1";NA;NA;127732.00;MXN;8.77;"3";0;NA;1120;MXN;MX;0.006;0.003;3.323
"8795";INDEX FUND LATAM;2023-01-31;FUNO11 MM;FIBRA UNO ADMINISTRACION SA DE;MX;OTROC;;"1";NA;NA;205812.00;MXN;1.36;"3";0;NA;280;MXN;MX;0.003;0.002;0.831
"8795";INDEX FUND LATAM;2023-01-31;GFNORTEO MM;GRUPO FINANCIERO BANORTE SA DE;MX;ACE;;"1";NA;NA;170445.00;MXN;8.30;"3";0;NA;1415;MXN;MX;0.011;0.001;4.198
"8795";INDEX FUND LATAM;2023-01-31;ILF US;ISHARES TR S&P LATIN AMERICA 4;US;ETFA;;"1";NA;NA;55363.00;PROM;25.47;"3";0;NA;1410;PROM;US;0.156;0.156;4.183
"8795";INDEX FUND LATAM;2023-01-31;LASITEB1 MM;Sitios Latinoamerica SAB de CV;MX;ACE;;"1";NA;NA;90037.00;MXN;0.47;"3";0;NA;42;MXN;MX;0.174;0.047;0.125
"8795";INDEX FUND LATAM;2023-01-31;SCCO US;SOUTHERN COPPER CORPORATION;PE;ACE;;"1";NA;NA;5909.00;PROM;75.14;"3";0;NA;444;PROM;US;0.005;0.002;1.317
"8795";INDEX FUND LATAM;2023-01-31;GMEXICOB MM;GRUPO MEXICO SAB DE CV;MX;ACE;;"1";NA;NA;216592.00;MXN;4.46;"3";0;NA;966;MXN;MX;0.099;0.056;2.866
"8795";INDEX FUND LATAM;2023-01-31;GXG US;Global X MSCI Colombia ETF;US;ETFA;;"1";NA;NA;5684.00;PROM;21.11;"3";0;NA;120;PROM;US;0.566;0.567;0.356
"8795";INDEX FUND LATAM;2023-01-31;TLEVICPO MM;GRUPO TELEVISA SAB;MX;ACE;;"1";NA;NA;175803.00;MXN;1.22;"3";0;NA;214;MXN;MX;0.004;0.001;0.635
"8795";INDEX FUND LATAM;2023-01-31;WALMEX* MM;WALMART DE MEXICO S.A. DE C.V.;MX;ACE;;"1";NA;NA;352201.00;MXN;3.92;"3";0;NA;1381;MXN;MX;0.014;0.007;4.097
"8811";LATAM ACCIONARIO;2023-01-31;FSSLY US;Fossal Saa;PE;ADR;;"1";NA;NA;4.00;PROM;60.30;"3";0;NA;0;PROM;US;0.000;0.000;0.000
"9625";ESG  LATAM;2023-01-31;EAESLEA;EUROAMERICA AM SICAV - ESG LAT;LU;CFME;;"1";NA;NA;47665.00;CU;78.53;"3";0;NA;3743;PROM;LU;0.000;0.000;75.542
